filepath,label,source
master_dataset/mendeley/malicious/qr_108_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_10_100025.png,benign,multi version
master_dataset/kaggle/benign/benign_78167.png,benign,kaggle
master_dataset/kaggle/benign/benign_36513.png,benign,kaggle
master_dataset/multi version/malicious/malicious_version_10_416278.png,malicious,multi version
master_dataset/mendeley/malicious/qr_426_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_20_100048.png,benign,multi version
master_dataset/kaggle/benign/benign_83199.png,benign,kaggle
master_dataset/kaggle/benign/benign_4252.png,benign,kaggle
master_dataset/multi version/benign/benign_version_10_100018.png,benign,multi version
master_dataset/mendeley/benign/qr_443_benign_images.png,benign,mendeley
master_dataset/kaggle/benign/benign_8354.png,benign,kaggle
master_dataset/multi version/malicious/malicious_version_10_416262.png,malicious,multi version
master_dataset/multi version/malicious/malicious_version_10_416293.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_345166.png,malicious,kaggle
master_dataset/multi version/malicious/malicious_version_3_416283.png,malicious,multi version
master_dataset/mendeley/benign/qr_100_benign_images.png,benign,mendeley
master_dataset/mendeley/malicious/qr_250_malicious_images.png,malicious,mendeley
master_dataset/mendeley/malicious/qr_341_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_30_100001.png,benign,multi version
master_dataset/multi version/malicious/malicious_version_10_416279.png,malicious,multi version
master_dataset/mendeley/malicious/qr_103_malicious_images.png,malicious,mendeley
master_dataset/mendeley/malicious/qr_362_malicious_images.png,malicious,mendeley
master_dataset/kaggle/benign/benign_98285.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_365309.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_247_malicious_images.png,malicious,mendeley
master_dataset/kaggle/benign/benign_66569.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_383732.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_336882.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_67_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_40_100041.png,benign,multi version
master_dataset/kaggle/malicious/malicious_412573.png,malicious,kaggle
master_dataset/kaggle/benign/benign_71403.png,benign,kaggle
master_dataset/mendeley/benign/qr_59_benign_images.png,benign,mendeley
master_dataset/mendeley/benign/qr_24_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_20_416272.png,malicious,multi version
master_dataset/multi version/benign/benign_version_30_100001.png,benign,multi version
master_dataset/kaggle/benign/benign_74674.png,benign,kaggle
master_dataset/mendeley/malicious/qr_388_malicious_images.png,malicious,mendeley
master_dataset/mendeley/benign/qr_108_benign_images.png,benign,mendeley
master_dataset/kaggle/benign/benign_5694.png,benign,kaggle
master_dataset/multi version/malicious/malicious_version_30_416269.png,malicious,multi version
master_dataset/mendeley/malicious/qr_188_malicious_images.png,malicious,mendeley
master_dataset/multi version/malicious/malicious_version_10_416272.png,malicious,multi version
master_dataset/multi version/benign/benign_version_10_100004.png,benign,multi version
master_dataset/kaggle/malicious/malicious_352193.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_405930.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_30_100011.png,benign,multi version
master_dataset/mendeley/benign/qr_294_benign_images.png,benign,mendeley
master_dataset/mendeley/benign/qr_408_benign_images.png,benign,mendeley
master_dataset/kaggle/benign/benign_68343.png,benign,kaggle
master_dataset/mendeley/benign/qr_185_benign_images.png,benign,mendeley
master_dataset/mendeley/benign/qr_180_benign_images.png,benign,mendeley
master_dataset/kaggle/benign/benign_7029.png,benign,kaggle
master_dataset/kaggle/benign/benign_1569.png,benign,kaggle
master_dataset/mendeley/benign/qr_260_benign_images.png,benign,mendeley
master_dataset/multi version/benign/benign_version_40_100046.png,benign,multi version
master_dataset/kaggle/malicious/malicious_394977.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_20_100009.png,benign,multi version
master_dataset/mendeley/benign/qr_7_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_20_416294.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_366927.png,malicious,kaggle
master_dataset/mendeley/benign/qr_294_benign_images.png,benign,mendeley
master_dataset/kaggle/benign/benign_32948.png,benign,kaggle
master_dataset/mendeley/malicious/qr_348_malicious_images.png,malicious,mendeley
master_dataset/multi version/malicious/malicious_version_10_416283.png,malicious,multi version
master_dataset/multi version/benign/benign_version_40_100040.png,benign,multi version
master_dataset/kaggle/malicious/malicious_395251.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_10_100037.png,benign,multi version
master_dataset/kaggle/malicious/malicious_319379.png,malicious,kaggle
master_dataset/mendeley/benign/qr_316_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_20_416284.png,malicious,multi version
master_dataset/mendeley/malicious/qr_457_malicious_images.png,malicious,mendeley
master_dataset/kaggle/malicious/malicious_333369.png,malicious,kaggle
master_dataset/multi version/malicious/malicious_version_20_416298.png,malicious,multi version
master_dataset/mendeley/benign/qr_69_benign_images.png,benign,mendeley
master_dataset/mendeley/malicious/qr_195_malicious_images.png,malicious,mendeley
master_dataset/mendeley/malicious/qr_74_malicious_images.png,malicious,mendeley
master_dataset/multi version/malicious/malicious_version_40_416297.png,malicious,multi version
master_dataset/kaggle/benign/benign_51281.png,benign,kaggle
master_dataset/mendeley/benign/qr_71_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_30_416288.png,malicious,multi version
master_dataset/multi version/benign/benign_version_30_100028.png,benign,multi version
master_dataset/mendeley/malicious/qr_397_malicious_images.png,malicious,mendeley
master_dataset/multi version/malicious/malicious_version_2_416265.png,malicious,multi version
master_dataset/multi version/benign/benign_version_30_100024.png,benign,multi version
master_dataset/kaggle/benign/benign_69935.png,benign,kaggle
master_dataset/multi version/benign/benign_version_40_100010.png,benign,multi version
master_dataset/mendeley/malicious/qr_14_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_2_100017.png,benign,multi version
master_dataset/kaggle/benign/benign_58474.png,benign,kaggle
master_dataset/mendeley/malicious/qr_145_malicious_images.png,malicious,mendeley
master_dataset/mendeley/benign/qr_70_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_10_416286.png,malicious,multi version
master_dataset/multi version/malicious/malicious_version_40_416293.png,malicious,multi version
master_dataset/multi version/malicious/malicious_version_40_416280.png,malicious,multi version
master_dataset/multi version/benign/benign_version_40_100010.png,benign,multi version
master_dataset/mendeley/malicious/qr_274_malicious_images.png,malicious,mendeley
master_dataset/multi version/malicious/malicious_version_40_416289.png,malicious,multi version
master_dataset/multi version/benign/benign_version_40_100039.png,benign,multi version
master_dataset/multi version/benign/benign_version_2_100016.png,benign,multi version
master_dataset/multi version/malicious/malicious_version_3_416268.png,malicious,multi version
master_dataset/mendeley/malicious/qr_254_malicious_images.png,malicious,mendeley
master_dataset/mendeley/benign/qr_297_benign_images.png,benign,mendeley
master_dataset/kaggle/benign/benign_56445.png,benign,kaggle
master_dataset/kaggle/benign/benign_97241.png,benign,kaggle
master_dataset/mendeley/benign/qr_251_benign_images.png,benign,mendeley
master_dataset/kaggle/malicious/malicious_382592.png,malicious,kaggle
master_dataset/mendeley/benign/qr_389_benign_images.png,benign,mendeley
master_dataset/multi version/benign/benign_version_20_100026.png,benign,multi version
master_dataset/multi version/malicious/malicious_version_3_416280.png,malicious,multi version
master_dataset/mendeley/malicious/qr_251_malicious_images.png,malicious,mendeley
master_dataset/kaggle/malicious/malicious_326446.png,malicious,kaggle
master_dataset/multi version/malicious/malicious_version_20_416261.png,malicious,multi version
master_dataset/multi version/benign/benign_version_3_100033.png,benign,multi version
master_dataset/multi version/malicious/malicious_version_3_416284.png,malicious,multi version
master_dataset/mendeley/malicious/qr_45_malicious_images.png,malicious,mendeley
master_dataset/kaggle/benign/benign_84341.png,benign,kaggle
master_dataset/multi version/benign/benign_version_2_100000.png,benign,multi version
master_dataset/kaggle/malicious/malicious_395327.png,malicious,kaggle
master_dataset/multi version/malicious/malicious_version_40_416265.png,malicious,multi version
master_dataset/kaggle/benign/benign_37555.png,benign,kaggle
master_dataset/kaggle/benign/benign_38950.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_380715.png,malicious,kaggle
master_dataset/mendeley/benign/qr_462_benign_images.png,benign,mendeley
master_dataset/kaggle/benign/benign_3659.png,benign,kaggle
master_dataset/multi version/malicious/malicious_version_30_416275.png,malicious,multi version
master_dataset/mendeley/malicious/qr_348_malicious_images.png,malicious,mendeley
master_dataset/kaggle/benign/benign_62276.png,benign,kaggle
master_dataset/kaggle/benign/benign_79848.png,benign,kaggle
master_dataset/kaggle/benign/benign_98500.png,benign,kaggle
master_dataset/multi version/benign/benign_version_2_100016.png,benign,multi version
master_dataset/kaggle/benign/benign_88061.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_360572.png,malicious,kaggle
master_dataset/multi version/malicious/malicious_version_30_416254.png,malicious,multi version
master_dataset/mendeley/benign/qr_346_benign_images.png,benign,mendeley
master_dataset/mendeley/benign/qr_107_benign_images.png,benign,mendeley
master_dataset/mendeley/benign/qr_1_benign_images.png,benign,mendeley
master_dataset/mendeley/benign/qr_179_benign_images.png,benign,mendeley
master_dataset/kaggle/benign/benign_78066.png,benign,kaggle
master_dataset/multi version/benign/benign_version_20_100048.png,benign,multi version
master_dataset/kaggle/malicious/malicious_377287.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_27_malicious_images.png,malicious,mendeley
master_dataset/multi version/malicious/malicious_version_10_416275.png,malicious,multi version
master_dataset/multi version/malicious/malicious_version_30_416266.png,malicious,multi version
master_dataset/mendeley/benign/qr_449_benign_images.png,benign,mendeley
master_dataset/multi version/benign/benign_version_2_100007.png,benign,multi version
master_dataset/kaggle/malicious/malicious_387313.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_403697.png,malicious,kaggle
master_dataset/kaggle/benign/benign_61967.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_363101.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_30_100025.png,benign,multi version
master_dataset/multi version/benign/benign_version_30_100037.png,benign,multi version
master_dataset/kaggle/benign/benign_74886.png,benign,kaggle
master_dataset/mendeley/benign/qr_135_benign_images.png,benign,mendeley
master_dataset/mendeley/malicious/qr_31_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_40_100010.png,benign,multi version
master_dataset/multi version/benign/benign_version_40_100035.png,benign,multi version
master_dataset/kaggle/benign/benign_20298.png,benign,kaggle
master_dataset/mendeley/malicious/qr_89_malicious_images.png,malicious,mendeley
master_dataset/mendeley/malicious/qr_457_malicious_images.png,malicious,mendeley
master_dataset/multi version/malicious/malicious_version_10_416290.png,malicious,multi version
master_dataset/mendeley/benign/qr_268_benign_images.png,benign,mendeley
master_dataset/kaggle/malicious/malicious_369474.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_353599.png,malicious,kaggle
master_dataset/kaggle/benign/benign_27668.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_409720.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_20_100043.png,benign,multi version
master_dataset/kaggle/benign/benign_35071.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_415434.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_341_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_10_100044.png,benign,multi version
master_dataset/mendeley/malicious/qr_450_malicious_images.png,malicious,mendeley
master_dataset/mendeley/malicious/qr_313_malicious_images.png,malicious,mendeley
master_dataset/kaggle/benign/benign_52874.png,benign,kaggle
master_dataset/mendeley/malicious/qr_76_malicious_images.png,malicious,mendeley
master_dataset/mendeley/malicious/qr_421_malicious_images.png,malicious,mendeley
master_dataset/multi version/malicious/malicious_version_40_416297.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_342338.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_3_100009.png,benign,multi version
master_dataset/mendeley/benign/qr_214_benign_images.png,benign,mendeley
master_dataset/mendeley/benign/qr_115_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_20_416278.png,malicious,multi version
master_dataset/multi version/malicious/malicious_version_20_416298.png,malicious,multi version
master_dataset/kaggle/benign/benign_73433.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_409368.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_30_100024.png,benign,multi version
master_dataset/kaggle/malicious/malicious_359731.png,malicious,kaggle
master_dataset/multi version/malicious/malicious_version_40_416269.png,malicious,multi version
master_dataset/kaggle/benign/benign_65581.png,benign,kaggle
master_dataset/multi version/benign/benign_version_30_100030.png,benign,multi version
master_dataset/kaggle/malicious/malicious_387327.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_126_malicious_images.png,malicious,mendeley
master_dataset/mendeley/benign/qr_398_benign_images.png,benign,mendeley
master_dataset/multi version/benign/benign_version_20_100043.png,benign,multi version
master_dataset/kaggle/malicious/malicious_342456.png,malicious,kaggle
master_dataset/multi version/malicious/malicious_version_3_416286.png,malicious,multi version
master_dataset/kaggle/benign/benign_8228.png,benign,kaggle
master_dataset/multi version/malicious/malicious_version_3_416286.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_355017.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_329495.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_7_malicious_images.png,malicious,mendeley
master_dataset/mendeley/malicious/qr_41_malicious_images.png,malicious,mendeley
master_dataset/mendeley/malicious/qr_232_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_40_100027.png,benign,multi version
master_dataset/multi version/benign/benign_version_40_100006.png,benign,multi version
master_dataset/kaggle/malicious/malicious_384260.png,malicious,kaggle
master_dataset/multi version/malicious/malicious_version_30_416264.png,malicious,multi version
master_dataset/kaggle/benign/benign_9539.png,benign,kaggle
master_dataset/mendeley/malicious/qr_253_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_10_100041.png,benign,multi version
master_dataset/kaggle/malicious/malicious_366604.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_381_malicious_images.png,malicious,mendeley
master_dataset/kaggle/benign/benign_59516.png,benign,kaggle
master_dataset/mendeley/malicious/qr_395_malicious_images.png,malicious,mendeley
master_dataset/kaggle/benign/benign_39081.png,benign,kaggle
master_dataset/kaggle/benign/benign_24737.png,benign,kaggle
master_dataset/kaggle/benign/benign_81178.png,benign,kaggle
master_dataset/kaggle/benign/benign_14950.png,benign,kaggle
master_dataset/mendeley/malicious/qr_366_malicious_images.png,malicious,mendeley
master_dataset/kaggle/malicious/malicious_397152.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_2_100000.png,benign,multi version
master_dataset/mendeley/benign/qr_40_benign_images.png,benign,mendeley
master_dataset/kaggle/malicious/malicious_356881.png,malicious,kaggle
master_dataset/kaggle/benign/benign_62632.png,benign,kaggle
master_dataset/mendeley/malicious/qr_208_malicious_images.png,malicious,mendeley
master_dataset/kaggle/benign/benign_60304.png,benign,kaggle
master_dataset/multi version/benign/benign_version_40_100015.png,benign,multi version
master_dataset/mendeley/benign/qr_210_benign_images.png,benign,mendeley
master_dataset/multi version/benign/benign_version_40_100036.png,benign,multi version
master_dataset/kaggle/malicious/malicious_403855.png,malicious,kaggle
master_dataset/mendeley/benign/qr_205_benign_images.png,benign,mendeley
master_dataset/kaggle/benign/benign_16656.png,benign,kaggle
master_dataset/multi version/malicious/malicious_version_20_416291.png,malicious,multi version
master_dataset/mendeley/benign/qr_326_benign_images.png,benign,mendeley
master_dataset/mendeley/malicious/qr_267_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_10_100026.png,benign,multi version
master_dataset/kaggle/benign/benign_44709.png,benign,kaggle
master_dataset/kaggle/benign/benign_49118.png,benign,kaggle
master_dataset/kaggle/benign/benign_70612.png,benign,kaggle
master_dataset/multi version/malicious/malicious_version_10_416303.png,malicious,multi version
master_dataset/mendeley/benign/qr_24_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_30_416269.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_391471.png,malicious,kaggle
master_dataset/multi version/malicious/malicious_version_30_416286.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_382208.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_369637.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_388648.png,malicious,kaggle
master_dataset/mendeley/benign/qr_121_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_20_416303.png,malicious,multi version
master_dataset/kaggle/benign/benign_70693.png,benign,kaggle
master_dataset/mendeley/malicious/qr_241_malicious_images.png,malicious,mendeley
master_dataset/mendeley/malicious/qr_63_malicious_images.png,malicious,mendeley
master_dataset/mendeley/benign/qr_268_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_20_416272.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_403975.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_20_100003.png,benign,multi version
master_dataset/mendeley/benign/qr_431_benign_images.png,benign,mendeley
master_dataset/kaggle/benign/benign_16605.png,benign,kaggle
master_dataset/multi version/malicious/malicious_version_30_416258.png,malicious,multi version
master_dataset/mendeley/malicious/qr_236_malicious_images.png,malicious,mendeley
master_dataset/multi version/malicious/malicious_version_40_416291.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_341165.png,malicious,kaggle
master_dataset/mendeley/benign/qr_27_benign_images.png,benign,mendeley
master_dataset/kaggle/malicious/malicious_359755.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_30_100039.png,benign,multi version
master_dataset/mendeley/benign/qr_394_benign_images.png,benign,mendeley
master_dataset/multi version/benign/benign_version_40_100006.png,benign,multi version
master_dataset/kaggle/malicious/malicious_374574.png,malicious,kaggle
master_dataset/kaggle/benign/benign_27333.png,benign,kaggle
master_dataset/multi version/malicious/malicious_version_10_416262.png,malicious,multi version
master_dataset/multi version/benign/benign_version_30_100040.png,benign,multi version
master_dataset/mendeley/benign/qr_316_benign_images.png,benign,mendeley
master_dataset/mendeley/malicious/qr_22_malicious_images.png,malicious,mendeley
master_dataset/kaggle/malicious/malicious_326079.png,malicious,kaggle
master_dataset/kaggle/benign/benign_35022.png,benign,kaggle
master_dataset/mendeley/benign/qr_432_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_40_416273.png,malicious,multi version
master_dataset/multi version/malicious/malicious_version_3_416269.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_405659.png,malicious,kaggle
master_dataset/mendeley/benign/qr_461_benign_images.png,benign,mendeley
master_dataset/kaggle/malicious/malicious_381440.png,malicious,kaggle
master_dataset/kaggle/benign/benign_33236.png,benign,kaggle
master_dataset/multi version/benign/benign_version_2_100028.png,benign,multi version
master_dataset/kaggle/benign/benign_6418.png,benign,kaggle
master_dataset/mendeley/benign/qr_264_benign_images.png,benign,mendeley
master_dataset/kaggle/benign/benign_51170.png,benign,kaggle
master_dataset/multi version/malicious/malicious_version_3_416285.png,malicious,multi version
master_dataset/mendeley/benign/qr_127_benign_images.png,benign,mendeley
master_dataset/kaggle/malicious/malicious_362994.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_393145.png,malicious,kaggle
master_dataset/kaggle/benign/benign_57266.png,benign,kaggle
master_dataset/kaggle/benign/benign_6459.png,benign,kaggle
master_dataset/kaggle/benign/benign_4597.png,benign,kaggle
master_dataset/kaggle/benign/benign_68583.png,benign,kaggle
master_dataset/multi version/benign/benign_version_3_100031.png,benign,multi version
master_dataset/multi version/malicious/malicious_version_2_416260.png,malicious,multi version
master_dataset/mendeley/malicious/qr_410_malicious_images.png,malicious,mendeley
master_dataset/kaggle/malicious/malicious_357894.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_96_malicious_images.png,malicious,mendeley
master_dataset/multi version/malicious/malicious_version_3_416297.png,malicious,multi version
master_dataset/multi version/benign/benign_version_2_100048.png,benign,multi version
master_dataset/mendeley/benign/qr_269_benign_images.png,benign,mendeley
master_dataset/multi version/benign/benign_version_3_100033.png,benign,multi version
master_dataset/multi version/malicious/malicious_version_20_416280.png,malicious,multi version
master_dataset/multi version/benign/benign_version_30_100037.png,benign,multi version
master_dataset/kaggle/benign/benign_72993.png,benign,kaggle
master_dataset/kaggle/benign/benign_44914.png,benign,kaggle
master_dataset/multi version/benign/benign_version_10_100038.png,benign,multi version
master_dataset/multi version/benign/benign_version_10_100006.png,benign,multi version
master_dataset/multi version/benign/benign_version_20_100046.png,benign,multi version
master_dataset/mendeley/malicious/qr_145_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_20_100015.png,benign,multi version
master_dataset/multi version/benign/benign_version_30_100031.png,benign,multi version
master_dataset/kaggle/malicious/malicious_371411.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_98_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_40_100021.png,benign,multi version
master_dataset/multi version/malicious/malicious_version_3_416287.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_348343.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_3_100035.png,benign,multi version
master_dataset/mendeley/malicious/qr_299_malicious_images.png,malicious,mendeley
master_dataset/kaggle/malicious/malicious_358721.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_30_100045.png,benign,multi version
master_dataset/mendeley/malicious/qr_176_malicious_images.png,malicious,mendeley
master_dataset/kaggle/malicious/malicious_361871.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_40_100021.png,benign,multi version
master_dataset/multi version/malicious/malicious_version_2_416267.png,malicious,multi version
master_dataset/kaggle/benign/benign_72950.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_400865.png,malicious,kaggle
master_dataset/mendeley/benign/qr_133_benign_images.png,benign,mendeley
master_dataset/mendeley/benign/qr_203_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_30_416272.png,malicious,multi version
master_dataset/multi version/benign/benign_version_10_100006.png,benign,multi version
master_dataset/kaggle/malicious/malicious_334311.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_411686.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_218_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_30_100003.png,benign,multi version
master_dataset/kaggle/malicious/malicious_374294.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_486_malicious_images.png,malicious,mendeley
master_dataset/kaggle/benign/benign_82186.png,benign,kaggle
master_dataset/multi version/malicious/malicious_version_40_416260.png,malicious,multi version
master_dataset/kaggle/benign/benign_88603.png,benign,kaggle
master_dataset/multi version/malicious/malicious_version_40_416280.png,malicious,multi version
master_dataset/kaggle/benign/benign_19677.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_390493.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_482_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_40_100010.png,benign,multi version
master_dataset/kaggle/benign/benign_26173.png,benign,kaggle
master_dataset/multi version/benign/benign_version_3_100008.png,benign,multi version
master_dataset/mendeley/benign/qr_69_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_2_416267.png,malicious,multi version
master_dataset/multi version/benign/benign_version_40_100017.png,benign,multi version
master_dataset/multi version/malicious/malicious_version_2_416265.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_330068.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_319_malicious_images.png,malicious,mendeley
master_dataset/multi version/malicious/malicious_version_30_416266.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_375398.png,malicious,kaggle
master_dataset/mendeley/benign/qr_18_benign_images.png,benign,mendeley
master_dataset/multi version/benign/benign_version_20_100002.png,benign,multi version
master_dataset/mendeley/benign/qr_243_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_3_416290.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_324444.png,malicious,kaggle
master_dataset/mendeley/benign/qr_351_benign_images.png,benign,mendeley
master_dataset/mendeley/benign/qr_459_benign_images.png,benign,mendeley
master_dataset/mendeley/benign/qr_402_benign_images.png,benign,mendeley
master_dataset/multi version/benign/benign_version_2_100006.png,benign,multi version
master_dataset/kaggle/benign/benign_17023.png,benign,kaggle
master_dataset/mendeley/benign/qr_332_benign_images.png,benign,mendeley
master_dataset/kaggle/benign/benign_15424.png,benign,kaggle
master_dataset/multi version/benign/benign_version_30_100010.png,benign,multi version
master_dataset/multi version/benign/benign_version_10_100044.png,benign,multi version
master_dataset/kaggle/benign/benign_12698.png,benign,kaggle
master_dataset/multi version/malicious/malicious_version_3_416294.png,malicious,multi version
master_dataset/mendeley/benign/qr_468_benign_images.png,benign,mendeley
master_dataset/kaggle/malicious/malicious_358863.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_409_malicious_images.png,malicious,mendeley
master_dataset/multi version/malicious/malicious_version_10_416280.png,malicious,multi version
master_dataset/mendeley/malicious/qr_257_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_20_100015.png,benign,multi version
master_dataset/multi version/malicious/malicious_version_30_416301.png,malicious,multi version
master_dataset/mendeley/malicious/qr_133_malicious_images.png,malicious,mendeley
master_dataset/mendeley/malicious/qr_160_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_10_100014.png,benign,multi version
master_dataset/kaggle/malicious/malicious_362882.png,malicious,kaggle
master_dataset/multi version/malicious/malicious_version_40_416302.png,malicious,multi version
master_dataset/kaggle/malicious/malicious_358655.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_30_100002.png,benign,multi version
master_dataset/mendeley/malicious/qr_221_malicious_images.png,malicious,mendeley
master_dataset/kaggle/benign/benign_18354.png,benign,kaggle
master_dataset/mendeley/benign/qr_294_benign_images.png,benign,mendeley
master_dataset/mendeley/benign/qr_251_benign_images.png,benign,mendeley
master_dataset/multi version/malicious/malicious_version_40_416276.png,malicious,multi version
master_dataset/kaggle/benign/benign_80830.png,benign,kaggle
master_dataset/mendeley/malicious/qr_239_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_20_100010.png,benign,multi version
master_dataset/kaggle/benign/benign_15609.png,benign,kaggle
master_dataset/mendeley/benign/qr_136_benign_images.png,benign,mendeley
master_dataset/multi version/benign/benign_version_40_100047.png,benign,multi version
master_dataset/kaggle/benign/benign_8339.png,benign,kaggle
master_dataset/mendeley/benign/qr_341_benign_images.png,benign,mendeley
master_dataset/multi version/benign/benign_version_30_100020.png,benign,multi version
master_dataset/multi version/benign/benign_version_10_100038.png,benign,multi version
master_dataset/mendeley/malicious/qr_491_malicious_images.png,malicious,mendeley
master_dataset/kaggle/malicious/malicious_367683.png,malicious,kaggle
master_dataset/multi version/malicious/malicious_version_2_416267.png,malicious,multi version
master_dataset/mendeley/benign/qr_163_benign_images.png,benign,mendeley
master_dataset/kaggle/malicious/malicious_407444.png,malicious,kaggle
master_dataset/mendeley/malicious/qr_108_malicious_images.png,malicious,mendeley
master_dataset/multi version/benign/benign_version_2_100014.png,benign,multi version
master_dataset/multi version/malicious/malicious_version_20_416283.png,malicious,multi version
master_dataset/multi version/benign/benign_version_10_100019.png,benign,multi version
master_dataset/mendeley/benign/qr_328_benign_images.png,benign,mendeley
master_dataset/kaggle/malicious/malicious_350804.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_2_100005.png,benign,multi version
master_dataset/kaggle/malicious/malicious_396143.png,malicious,kaggle
master_dataset/multi version/benign/benign_version_20_100015.png,benign,multi version
master_dataset/mendeley/malicious/qr_489_malicious_images.png,malicious,mendeley
master_dataset/mendeley/benign/qr_428_benign_images.png,benign,mendeley
master_dataset/mendeley/malicious/qr_363_malicious_images.png,malicious,mendeley
